Date,Open,High,Low,Close,Volume,Open.Interest
15-01-2018 14:26:00,10743,10745.9,10743,10745.45,9000,30158250
15-01-2018 14:27:00,10745.5,10746.65,10744.15,10745,7725,30158250
15-01-2018 14:28:00,10744.15,10745.1,10744.1,10744.9,8100,30149325
15-01-2018 14:29:00,10744.9,10745.8,10744,10744,5850,30149325
15-01-2018 14:30:00,10744,10744.3,10743,10743.7,8175,30149325
15-01-2018 14:31:00,10743,10744,10742.9,10743,13050,30145575
15-01-2018 14:32:00,10744,10747.1,10743.4,10747,11475,30145575
15-01-2018 14:33:00,10747.1,10753.75,10747.1,10751.5,46725,30145575
15-01-2018 14:34:00,10750.1,10756.6,10749.75,10755.1,23925,30156300
15-01-2018 14:35:00,10755.1,10757,10752.9,10754.15,19350,30156300
15-01-2018 14:36:00,10753.35,10756.05,10753.2,10753.4,12825,30156300
15-01-2018 14:37:00,10753.4,10759,10753.4,10759,32100,30159975
15-01-2018 14:38:00,10759,10760.7,10756.75,10757.1,30225,30159975
15-01-2018 14:39:00,10757.1,10758,10755.85,10757.15,12450,30159975
15-01-2018 14:40:00,10757.15,10758,10755.15,10757.2,17250,30163725
15-01-2018 14:41:00,10757.2,10759.6,10756.1,10758.1,10650,30163725
15-01-2018 14:42:00,10758.1,10760,10757.65,10760,11100,30163725
15-01-2018 14:43:00,10758.95,10760,10758.05,10759.7,7950,30164400
15-01-2018 14:44:00,10758.85,10759.95,10758,10758.4,8100,30164400
15-01-2018 14:45:00,10758.4,10763,10758.15,10761.8,27075,30164400
15-01-2018 14:46:00,10761.95,10762.05,10756.65,10756.65,8700,30162600
15-01-2018 14:47:00,10757.15,10758,10756.35,10756.9,12975,30162600
15-01-2018 14:48:00,10756.35,10756.65,10753.95,10754.2,21150,30162600
15-01-2018 14:49:00,10754.5,10756.7,10753.85,10753.9,10575,30161175
15-01-2018 14:50:00,10753.9,10755.05,10752.2,10754.85,15075,30161175
15-01-2018 14:51:00,10753.35,10755.25,10752.95,10754.65,7125,30161175
15-01-2018 14:52:00,10755.5,10755.5,10752.4,10754.1,10575,30157500
15-01-2018 14:53:00,10753.3,10753.3,10751,10751.8,11400,30157500
15-01-2018 14:54:00,10751.5,10752.9,10748.15,10748.15,21600,30157500
15-01-2018 14:55:00,10748.6,10754,10746.6,10752.9,32850,30156000
15-01-2018 14:56:00,10752.9,10756.15,10752.5,10755,18150,30156000
15-01-2018 14:57:00,10755,10756.9,10753.5,10755.45,9525,30156000
15-01-2018 14:58:00,10755.45,10755.5,10750.55,10751.15,9600,30156675
15-01-2018 14:59:00,10751.95,10754,10751.95,10753.9,15525,30156675
15-01-2018 15:00:00,10753.5,10753.95,10750.05,10752.15,19350,30156675
15-01-2018 15:01:00,10753.6,10753.6,10750.15,10752.65,8475,30153000
15-01-2018 15:02:00,10753.65,10754,10752,10753.9,10650,30153000
15-01-2018 15:03:00,10753.9,10753.9,10748.4,10748.6,19575,30153000
15-01-2018 15:04:00,10749.75,10751,10748.25,10750,24675,30149700
15-01-2018 15:05:00,10750,10750,10748.1,10750,15225,30149700
15-01-2018 15:06:00,10750,10751.35,10749.15,10749.7,11700,30149700
15-01-2018 15:07:00,10749.7,10750.85,10749,10750,17025,30138225
15-01-2018 15:08:00,10750,10752.4,10750,10751,13275,30138225
15-01-2018 15:09:00,10751,10752.35,10749,10749.1,24600,30138225
15-01-2018 15:10:00,10749.1,10750.45,10748,10749.9,26850,30120975
15-01-2018 15:11:00,10750.1,10750.65,10748,10748.05,26700,30120975
15-01-2018 15:12:00,10748.05,10748.2,10745.05,10745.5,33225,30120975
15-01-2018 15:13:00,10745.1,10747.1,10745.05,10746.95,26475,30100725
15-01-2018 15:14:00,10746.95,10747,10744.05,10744.05,35475,30100725
15-01-2018 15:15:00,10744.15,10745,10743,10744,48300,30100725
15-01-2018 15:16:00,10743.2,10747,10741.6,10742,55275,30065175
15-01-2018 15:17:00,10742,10742.95,10740.1,10740.6,42600,30065175
15-01-2018 15:18:00,10740.6,10741.8,10738.8,10740.05,48600,30065175
15-01-2018 15:19:00,10740.55,10743.8,10739.65,10741.9,33900,30031725
15-01-2018 15:20:00,10741.7,10744.85,10741,10742.95,53850,30031725
15-01-2018 15:21:00,10742,10742.75,10739.55,10739.55,54975,30031725
15-01-2018 15:22:00,10739.55,10741.65,10739,10740,57300,29981475
15-01-2018 15:23:00,10739.45,10741.8,10739.45,10739.7,38550,29981475
15-01-2018 15:24:00,10739.7,10740,10739,10739.95,45225,29981475
15-01-2018 15:25:00,10739.95,10739.95,10738.2,10738.5,58950,29959200
15-01-2018 15:26:00,10738.5,10739.5,10737.95,10738.25,88650,29959200
15-01-2018 15:27:00,10738.2,10741.95,10738.2,10740.55,49500,29959200
15-01-2018 15:28:00,10741,10744.2,10741,10744,98325,29968125
15-01-2018 15:29:00,10744.25,10745.55,10740.4,10745.05,91725,29968125
15-01-2018 15:30:00,10745.5,10745.5,10745.5,10745.5,1050,29968125
12-01-2018 09:15:00,10689.65,10694,10682.55,10687,126375,28522800
12-01-2018 09:16:00,10687,10687,10681.05,10683.25,76500,28522800
12-01-2018 09:17:00,10683,10684,10680,10683,65175,28628700
12-01-2018 09:18:00,10683,10686,10682.8,10685.85,39675,28628700
12-01-2018 09:19:00,10685.85,10687,10682.5,10684.6,39450,28628700
12-01-2018 09:20:00,10684.6,10685.6,10682,10682,35250,28672050
12-01-2018 09:21:00,10682,10684,10680.65,10681.3,24225,28672050
12-01-2018 09:22:00,10678.95,10682,10678.95,10680.55,42525,28672050
12-01-2018 09:23:00,10680.55,10684,10680,10682.05,29025,28693425
12-01-2018 09:24:00,10682.1,10685,10682.1,10684.5,21675,28693425
12-01-2018 09:25:00,10684.95,10685,10683,10684,13575,28693425
12-01-2018 09:26:00,10684,10684,10682.35,10683,13125,28713150
12-01-2018 09:27:00,10683,10685.45,10682.8,10684.15,19125,28713150
12-01-2018 09:28:00,10684.15,10686,10684.15,10686,27525,28713150
12-01-2018 09:29:00,10685.95,10688.55,10685.5,10688,26400,28732200
12-01-2018 09:30:00,10686.4,10688.5,10685.5,10685.5,21075,28732200
12-01-2018 09:31:00,10687,10687,10685.5,10686,13800,28732200
12-01-2018 09:32:00,10686.4,10686.5,10684.5,10686.5,9225,28742400
12-01-2018 09:33:00,10686.5,10688.4,10685.1,10686.5,44025,28742400
12-01-2018 09:34:00,10686.95,10686.95,10684.6,10684.95,16800,28742400
12-01-2018 09:35:00,10684.95,10685.35,10682.7,10683.6,25275,28774575
12-01-2018 09:36:00,10684,10684.7,10681.45,10681.8,14925,28774575
12-01-2018 09:37:00,10681.45,10683,10680.5,10683,14925,28774575
12-01-2018 09:38:00,10683,10684,10682.15,10683.7,10725,28781850
12-01-2018 09:39:00,10683.25,10684.3,10681,10681.6,10950,28781850
12-01-2018 09:40:00,10681.6,10683.85,10680.55,10680.6,10875,28781850
12-01-2018 09:41:00,10680.6,10682.6,10677.6,10679.4,33525,28783200
12-01-2018 09:42:00,10679.5,10680,10677.65,10679.95,12900,28783200
12-01-2018 09:43:00,10679.95,10682.35,10679,10681.5,10575,28783200
12-01-2018 09:44:00,10681.5,10682.35,10680.1,10682.35,10200,28804650
12-01-2018 09:45:00,10682.15,10684,10682.15,10684,7725,28804650
12-01-2018 09:46:00,10684,10684.25,10682.55,10683,10725,28804650
12-01-2018 09:47:00,10683,10688,10682.6,10686.45,33825,28815300
12-01-2018 09:48:00,10686.2,10691.55,10686.2,10690.1,59100,28815300
12-01-2018 09:49:00,10690.1,10690.1,10685.55,10686.3,21075,28815300
12-01-2018 09:50:00,10686.3,10686.95,10685.15,10685.4,7125,28855725
12-01-2018 09:51:00,10685.1,10687,10685.1,10687,6450,28855725
12-01-2018 09:52:00,10688,10688,10685,10686.85,6675,28855725
12-01-2018 09:53:00,10686.85,10686.85,10684.5,10684.55,7425,28860000
12-01-2018 09:54:00,10684.55,10685.9,10683.9,10685.3,10650,28860000
12-01-2018 09:55:00,10685.9,10685.9,10684.25,10685.1,7875,28860000
12-01-2018 09:56:00,10685.1,10687,10685.1,10686.05,10500,28866300
12-01-2018 09:57:00,10686.05,10686.5,10683.7,10684.2,9600,28866300
12-01-2018 09:58:00,10684.2,10687,10683.95,10685.15,8550,28866300
12-01-2018 09:59:00,10685.15,10686.9,10684.55,10685,7275,28873125
12-01-2018 10:00:00,10686,10686.6,10683,10684.5,12750,28873125
12-01-2018 10:01:00,10683,10686.5,10683,10685.05,7875,28873125
12-01-2018 10:02:00,10685,10687,10684.55,10685.65,11250,28879575
12-01-2018 10:03:00,10685.65,10689.7,10685.65,10687.8,21300,28879575
12-01-2018 10:04:00,10687.8,10689.55,10687.65,10689.55,11400,28879575
12-01-2018 10:05:00,10689.55,10689.55,10687,10687.45,7275,28887000
12-01-2018 10:06:00,10687.45,10688.9,10686,10686,6075,28887000
12-01-2018 10:07:00,10686,10687.3,10684.1,10685,8700,28887000
12-01-2018 10:08:00,10685,10686.4,10684,10684.75,8550,28886625
12-01-2018 10:09:00,10684,10684.75,10682.4,10684,13200,28886625
12-01-2018 10:10:00,10684,10684,10682,10683,9300,28886625
12-01-2018 10:11:00,10682.3,10683,10680.8,10682.45,16350,28881300
12-01-2018 10:12:00,10682.45,10682.8,10681,10681.9,19425,28881300
12-01-2018 10:13:00,10681.9,10682.8,10680.95,10681.5,14475,28881300
12-01-2018 10:14:00,10681.5,10682,10680.05,10681.4,3825,28874025
12-01-2018 10:15:00,10681.4,10684.9,10680.15,10684.9,42375,28874025
12-01-2018 10:16:00,10684.9,10686.9,10684.1,10686.9,13950,28874025
12-01-2018 10:17:00,10686.7,10688,10686.5,10688,16950,28899675
12-01-2018 10:18:00,10687.6,10688,10683.35,10683.35,12375,28899675
12-01-2018 10:19:00,10683.35,10685.8,10683.35,10685.1,5850,28899675
12-01-2018 10:20:00,10685.1,10686.05,10684,10684.1,14250,28917600
12-01-2018 10:21:00,10684.1,10684.9,10683.1,10683.1,3150,28917600
12-01-2018 10:22:00,10683.1,10684.65,10682.95,10683.7,6150,28917600
12-01-2018 10:23:00,10683.7,10684,10681.95,10682.4,8550,28921425
12-01-2018 10:24:00,10682.15,10683,10681.5,10681.7,14400,28921425
12-01-2018 10:25:00,10681.7,10683.85,10681.7,10683.85,6375,28921425
12-01-2018 10:26:00,10683.85,10683.85,10683.1,10683.3,4725,28921950
12-01-2018 10:27:00,10683.3,10683.6,10681.8,10682,5550,28921950
12-01-2018 10:28:00,10683,10683,10681.8,10682,5250,28921950
12-01-2018 10:29:00,10682,10682,10679.65,10680,14700,28924200
12-01-2018 10:30:00,10680,10680.05,10677.5,10677.75,15450,28924200
12-01-2018 10:31:00,10676,10679,10674.4,10677.5,43350,28924200
12-01-2018 10:32:00,10677.25,10677.3,10676,10676.1,10650,28927125
12-01-2018 10:33:00,10676.05,10677,10672.9,10674.9,53700,28927125
12-01-2018 10:34:00,10674.9,10676.45,10673.95,10674,13200,28927125
12-01-2018 10:35:00,10674,10674.5,10673.3,10674.5,11775,28921425
12-01-2018 10:36:00,10674.5,10674.5,10672,10673.2,20850,28921425
12-01-2018 10:37:00,10673.5,10674.3,10672.65,10674,9675,28921425
12-01-2018 10:38:00,10674,10675.9,10674,10674,18225,28924800
12-01-2018 10:39:00,10675,10677,10674.55,10676.3,12525,28924800
12-01-2018 10:40:00,10676.3,10677,10673.1,10673.1,18825,28924800
12-01-2018 10:41:00,10673.5,10674.9,10672.15,10673.35,16575,28920150
12-01-2018 10:42:00,10673.7,10674,10671.1,10672.1,35025,28920150
12-01-2018 10:43:00,10672.5,10673.1,10672.05,10673,5850,28920150
12-01-2018 10:44:00,10672.9,10672.9,10670.45,10671,24750,28923675
12-01-2018 10:45:00,10671.05,10672.55,10671,10672.55,6750,28923675
12-01-2018 10:46:00,10672.45,10677,10672.2,10676.1,13350,28923675
12-01-2018 10:47:00,10676.85,10676.85,10675.05,10676.1,8775,28918575
12-01-2018 10:48:00,10675,10675,10672.85,10675,9900,28918575
12-01-2018 10:49:00,10675,10675,10673.6,10674,6750,28918575
12-01-2018 10:50:00,10674,10674.85,10673.65,10674.25,6975,28924200
12-01-2018 10:51:00,10674.45,10676.45,10674.45,10675.5,10050,28924200
12-01-2018 10:52:00,10675.9,10679.05,10675.9,10677.05,11700,28924200
12-01-2018 10:53:00,10677.35,10679.5,10677,10678,18900,28928100
12-01-2018 10:54:00,10678,10678.5,10676.6,10676.6,6150,28928100
12-01-2018 10:55:00,10676.6,10677.95,10676,10676,5925,28928100
12-01-2018 10:56:00,10677,10677.4,10676,10676.55,6675,28924725
12-01-2018 10:57:00,10676.3,10676.5,10675.1,10676.4,12750,28924725
12-01-2018 10:58:00,10676.4,10676.9,10675.45,10676.9,20625,28924725
12-01-2018 10:59:00,10676.9,10676.9,10676.05,10676.9,3225,28925925
12-01-2018 11:00:00,10676.9,10677,10675.35,10677,8250,28925925
12-01-2018 11:01:00,10677,10677.3,10676.6,10677.3,6525,28925925
12-01-2018 11:02:00,10677.3,10677.3,10675.55,10676.9,5100,28923300
12-01-2018 11:03:00,10676.9,10677,10674,10674,21075,28923300
12-01-2018 11:04:00,10674.1,10675.9,10673,10675.9,35925,28923300
12-01-2018 11:05:00,10675.7,10676.6,10675.05,10675.25,12225,28951650
12-01-2018 11:06:00,10675.25,10677,10675.25,10677,11850,28951650
12-01-2018 11:07:00,10677.2,10677.5,10676.45,10677.35,19200,28951650
12-01-2018 11:08:00,10676.3,10678,10676.3,10677.2,10575,28951500
12-01-2018 11:09:00,10677.2,10677.95,10676.8,10676.95,7275,28951500
12-01-2018 11:10:00,10677,10677.25,10676.5,10676.65,4350,28951500
12-01-2018 11:11:00,10676.65,10677,10676.1,10677,4350,28953675
12-01-2018 11:12:00,10677.1,10680,10677.1,10680,12300,28953675
12-01-2018 11:13:00,10679.55,10680,10678,10678,8925,28953675
12-01-2018 11:14:00,10678,10678.35,10677.6,10678.1,6075,28965750
12-01-2018 11:15:00,10678.1,10678.5,10676.85,10678.05,3600,28965750
12-01-2018 11:16:00,10678.05,10678.95,10677.8,10678.4,3375,28965750
12-01-2018 11:17:00,10678.4,10679.55,10677.3,10679,5850,28964175
12-01-2018 11:18:00,10679,10680,10678.45,10679.55,8700,28964175
12-01-2018 11:19:00,10679.55,10680,10678.5,10678.9,4200,28964175
12-01-2018 11:20:00,10678.9,10678.9,10677.55,10678,5400,28968525
12-01-2018 11:21:00,10678,10678,10676.95,10677.35,3900,28968525
12-01-2018 11:22:00,10677.35,10677.35,10675.65,10676,2100,28968525
12-01-2018 11:23:00,10676,10677.6,10675.5,10676.15,7725,28963575
12-01-2018 11:24:00,10676.15,10676.95,10675.6,10675.6,5100,28963575
12-01-2018 11:25:00,10675.6,10677,10675.6,10676,5250,28963575
12-01-2018 11:26:00,10676,10677.2,10675.15,10675.2,13425,28963350
12-01-2018 11:27:00,10675.2,10677,10675.2,10677,4200,28963350
12-01-2018 11:28:00,10675.8,10677.2,10675.7,10677.05,7350,28963350
12-01-2018 11:29:00,10677.05,10677.05,10674.6,10674.6,8625,28969650
12-01-2018 11:30:00,10674.6,10676.85,10674.55,10675.85,5475,28969650
12-01-2018 11:31:00,10675.8,10676,10675.3,10676,5550,28969650
12-01-2018 11:32:00,10676,10678.05,10676,10678.05,5025,28975650
12-01-2018 11:33:00,10678.05,10678.05,10676.25,10676.85,7875,28975650
12-01-2018 11:34:00,10676.85,10680,10676.85,10680,10275,28975650
12-01-2018 11:35:00,10680,10680,10676.5,10678,16125,28984050
12-01-2018 11:36:00,10678,10679.25,10677.5,10678,9075,28984050
12-01-2018 11:37:00,10678,10679.45,10677.65,10677.85,3900,28984050
12-01-2018 11:38:00,10678.75,10680.4,10677.65,10679.95,9675,28985775
12-01-2018 11:39:00,10680.5,10680.5,10678.45,10678.45,14850,28985775
12-01-2018 11:40:00,10678.4,10680.25,10678.4,10680.25,12975,28985775
12-01-2018 11:41:00,10680.6,10680.6,10679,10680.05,7650,28987650
12-01-2018 11:42:00,10680.05,10681,10679.95,10680.5,15525,28987650
12-01-2018 11:43:00,10680.5,10681,10678.8,10680,7875,28987650
12-01-2018 11:44:00,10680,10680,10679,10680,7425,28991475
12-01-2018 11:45:00,10680,10680,10679.5,10679.6,3525,28991475
12-01-2018 11:46:00,10679.4,10679.65,10678.2,10679,7725,28991475
12-01-2018 11:47:00,10678.95,10679.6,10678,10678.5,6675,28993950
12-01-2018 11:48:00,10678.5,10679.55,10678.15,10679.55,6150,28993950
12-01-2018 11:49:00,10679.55,10679.7,10678.95,10679.7,2400,28993950
12-01-2018 11:50:00,10679.7,10679.8,10679.35,10679.75,3900,29000625
12-01-2018 11:51:00,10679.5,10680,10679.05,10680,5400,29000625
12-01-2018 11:52:00,10681,10682,10680,10682,14700,29000625
12-01-2018 11:53:00,10681.7,10683.75,10681.7,10683.15,23475,29014800
12-01-2018 11:54:00,10684.3,10684.65,10682,10682,6900,29014800
12-01-2018 11:55:00,10682,10683,10681.15,10682.3,5325,29014800
12-01-2018 11:56:00,10682.3,10683.5,10682.15,10683.1,4950,29024325
12-01-2018 11:57:00,10683.1,10683.2,10682.4,10682.4,2850,29024325
12-01-2018 11:58:00,10682.5,10682.5,10680.45,10681.5,6675,29024325
12-01-2018 11:59:00,10681.5,10681.95,10680.45,10681,5325,29031600
12-01-2018 12:00:00,10681.05,10682,10680.45,10681.7,6975,29031600
12-01-2018 12:01:00,10681.7,10683.05,10681.7,10683,6525,29031600
12-01-2018 12:02:00,10683,10683.75,10683,10683.65,7125,29026725
12-01-2018 12:03:00,10683.65,10683.65,10682.9,10682.9,5700,29026725
12-01-2018 12:04:00,10682.5,10682.5,10680.6,10681,8325,29026725
12-01-2018 12:05:00,10681.05,10681.05,10679.7,10679.75,8100,29031300
12-01-2018 12:06:00,10679.6,10680.6,10679.2,10679.3,6975,29031300
12-01-2018 12:07:00,10679.55,10680.1,10678.95,10679.15,7725,29031300
12-01-2018 12:08:00,10679.05,10679.6,10678.45,10678.6,8550,29033775
12-01-2018 12:09:00,10679.25,10679.25,10675,10675.5,20325,29033775
12-01-2018 12:10:00,10675.05,10675.05,10669,10669.9,84900,29033775
12-01-2018 12:11:00,10669.9,10669.9,10665.2,10665.5,80700,29023050
12-01-2018 12:12:00,10665.05,10673.2,10663.35,10671,65850,29023050
12-01-2018 12:13:00,10671,10672.65,10668,10668,14025,29023050
12-01-2018 12:14:00,10668,10670.5,10668,10670.5,15000,29038275
12-01-2018 12:15:00,10670,10670,10661.1,10663.65,56400,29038275
12-01-2018 12:16:00,10664,10665,10655.1,10659.8,196425,29038275
12-01-2018 12:17:00,10659.95,10663.15,10652.9,10661.15,179175,29093325
12-01-2018 12:18:00,10660.05,10664.25,10658,10663.5,67875,29093325
12-01-2018 12:19:00,10663.7,10666.4,10661,10664.15,56475,29093325
12-01-2018 12:20:00,10665.65,10669.9,10664,10666.55,59025,29136825
12-01-2018 12:21:00,10666.55,10667.2,10660.6,10666,40125,29136825
12-01-2018 12:22:00,10665.5,10665.5,10661.1,10665,41250,29136825
12-01-2018 12:23:00,10663.5,10667.5,10662,10667.25,73350,29123025
12-01-2018 12:24:00,10665.05,10667.9,10660,10661,33675,29123025
12-01-2018 12:25:00,10662,10662.75,10659,10661.8,22050,29123025
12-01-2018 12:26:00,10661,10665,10657.5,10665,25575,29130525
12-01-2018 12:27:00,10664.05,10667.5,10662.9,10666,38400,29130525
12-01-2018 12:28:00,10666,10667.9,10663.2,10664.9,18900,29130525
12-01-2018 12:29:00,10664.9,10667.3,10664,10665.2,20100,29130000
12-01-2018 12:30:00,10665.2,10665.2,10661,10661.7,7800,29130000
12-01-2018 12:31:00,10661.7,10663.85,10658,10659.9,50175,29130000
12-01-2018 12:32:00,10659.9,10659.9,10639.05,10639.9,305925,29108175
12-01-2018 12:33:00,10640,10642.05,10634.5,10638,182325,29108175
12-01-2018 12:34:00,10638.05,10638.6,10626,10628,177675,29108175
12-01-2018 12:35:00,10627.55,10627.55,10613.05,10627.5,230475,29052450
12-01-2018 12:36:00,10627.7,10635.3,10626.95,10630,129075,29052450
12-01-2018 12:37:00,10629.05,10632.5,10626.25,10629.8,73875,29052450
12-01-2018 12:38:00,10630,10631.95,10623,10629.3,77175,29027775
12-01-2018 12:39:00,10627.3,10628,10622,10623,90900,29027775
12-01-2018 12:40:00,10623,10629,10620,10628.5,75150,29027775
12-01-2018 12:41:00,10628.5,10632.6,10626.25,10628.65,69150,28999875
12-01-2018 12:42:00,10627.95,10627.95,10622,10625.2,49200,28999875
12-01-2018 12:43:00,10624.35,10626.5,10620,10620,61275,28999875
12-01-2018 12:44:00,10619.3,10619.3,10606.9,10607.3,202350,28979625
12-01-2018 12:45:00,10606.95,10613.2,10602.3,10604,174675,28979625
12-01-2018 12:46:00,10603,10614.5,10603,10614,96375,28979625
12-01-2018 12:47:00,10614.45,10617.55,10608.3,10616.35,98025,28938450
12-01-2018 12:48:00,10616,10623.7,10615,10616.75,103350,28938450
12-01-2018 12:49:00,10616.8,10621.4,10613.9,10620.2,50700,28938450
12-01-2018 12:50:00,10620,10628.8,10620,10628,80175,28872600
12-01-2018 12:51:00,10627,10627.8,10620.3,10622,59025,28872600
12-01-2018 12:52:00,10623.85,10630.85,10622.35,10630.85,57450,28872600
12-01-2018 12:53:00,10630,10632.8,10627.95,10631.8,54975,28879425
12-01-2018 12:54:00,10632.8,10635.95,10631.1,10632.8,73275,28879425
12-01-2018 12:55:00,10632.8,10634,10627.15,10628.1,39975,28879425
12-01-2018 12:56:00,10629,10637.9,10629,10637.5,41700,28832925
12-01-2018 12:57:00,10637.4,10641.45,10634.05,10641.45,68475,28832925
12-01-2018 12:58:00,10640.5,10643.75,10638,10641.15,80700,28832925
12-01-2018 12:59:00,10642.7,10644.8,10641.55,10644.8,52575,28855725
12-01-2018 13:00:00,10644.8,10644.8,10640.5,10642.95,33825,28855725
12-01-2018 13:01:00,10642.85,10648.85,10642.85,10647.85,57975,28855725
12-01-2018 13:02:00,10647.85,10648,10641.25,10642.1,39075,28860450
12-01-2018 13:03:00,10643.55,10643.55,10638.1,10641.25,44325,28860450
12-01-2018 13:04:00,10641,10641,10635.6,10635.6,20925,28860450
12-01-2018 13:05:00,10636.2,10638.5,10632.8,10638.5,56250,28824150
12-01-2018 13:06:00,10638.5,10638.5,10632.55,10634.4,32100,28824150
12-01-2018 13:07:00,10635,10635,10627,10627,95250,28824150
12-01-2018 13:08:00,10627,10634.5,10625,10633.95,50025,28823775
12-01-2018 13:09:00,10633.95,10634.95,10627.55,10629.55,16875,28823775
12-01-2018 13:10:00,10628,10632.85,10628,10632.85,28425,28823775
12-01-2018 13:11:00,10633.4,10637.9,10633.4,10635.75,24975,28812225
12-01-2018 13:12:00,10635.75,10640.7,10635.15,10638.35,33225,28812225
12-01-2018 13:13:00,10638.85,10641.35,10636.5,10638.3,29550,28812225
12-01-2018 13:14:00,10640,10640,10633.1,10633.4,25950,28785075
12-01-2018 13:15:00,10633,10633.85,10627.65,10631,50775,28785075
12-01-2018 13:16:00,10631.5,10636.1,10630,10632.15,22650,28785075
12-01-2018 13:17:00,10634,10637.85,10632,10637.75,12750,28779525
12-01-2018 13:18:00,10636.5,10637.95,10636,10637.55,5625,28779525
12-01-2018 13:19:00,10637.55,10642.65,10637.55,10640.75,47550,28779525
12-01-2018 13:20:00,10640.4,10642.05,10635.8,10636.5,13575,28786425
12-01-2018 13:21:00,10636.5,10641.95,10635.75,10639.8,9075,28786425
12-01-2018 13:22:00,10640,10641.8,10636.85,10636.85,12375,28786425
12-01-2018 13:23:00,10636.3,10640.8,10636.3,10640.8,12300,28791075
12-01-2018 13:24:00,10640.8,10641.2,10636.5,10637,14475,28791075
12-01-2018 13:25:00,10637,10639.2,10637,10638.8,3450,28791075
12-01-2018 13:26:00,10638.8,10639.35,10634.65,10636.65,9525,28790325
12-01-2018 13:27:00,10636.65,10639.35,10635.65,10637.85,12300,28790325
12-01-2018 13:28:00,10637.85,10638.8,10636.7,10637.1,5250,28790325
12-01-2018 13:29:00,10637.1,10637.3,10633.45,10635.6,10050,28800525
12-01-2018 13:30:00,10635.6,10635.6,10632.7,10634.4,10125,28800525
12-01-2018 13:31:00,10635,10640,10635,10637.65,26325,28800525
12-01-2018 13:32:00,10639.2,10641.2,10637.7,10641.2,14700,28806975
12-01-2018 13:33:00,10643.25,10651.55,10642.05,10647,93300,28806975
12-01-2018 13:34:00,10645.7,10648.8,10643.6,10647.45,25200,28806975
12-01-2018 13:35:00,10645.9,10651,10645.25,10649.1,46425,28811625
12-01-2018 13:36:00,10649.15,10658.95,10649.15,10655.8,101250,28811625
12-01-2018 13:37:00,10654.25,10657,10651.25,10653.95,50925,28811625
12-01-2018 13:38:00,10653.65,10655.95,10652.25,10655,33150,28826625
12-01-2018 13:39:00,10655,10655,10648.95,10650.05,25275,28826625
12-01-2018 13:40:00,10650.85,10651.45,10648.8,10648.8,18750,28826625
12-01-2018 13:41:00,10648.25,10654,10648.1,10649.5,17325,28820100
12-01-2018 13:42:00,10649,10649.9,10646.5,10647.35,19875,28820100
12-01-2018 13:43:00,10647.35,10647.5,10643.4,10647.5,21375,28820100
12-01-2018 13:44:00,10647.5,10650.7,10646.7,10650.5,9525,28820250
12-01-2018 13:45:00,10650.5,10651.45,10649.1,10651.25,13500,28820250
12-01-2018 13:46:00,10651.35,10651.8,10649,10651.8,18750,28820250
12-01-2018 13:47:00,10651.65,10655.9,10650.65,10654.5,24375,28841400
12-01-2018 13:48:00,10655,10657.75,10654.55,10656.8,24900,28841400
12-01-2018 13:49:00,10656.3,10657.85,10651,10651.5,18750,28841400
12-01-2018 13:50:00,10651.5,10657.7,10651.35,10655.1,18075,28864725
12-01-2018 13:51:00,10655.1,10657,10652,10657,11925,28864725
12-01-2018 13:52:00,10657,10658,10654.4,10654.4,15075,28864725
12-01-2018 13:53:00,10654.4,10656,10653.4,10655,15675,28873275
12-01-2018 13:54:00,10655.1,10657.95,10654.95,10657.5,24075,28873275
12-01-2018 13:55:00,10656.7,10656.7,10653.95,10655.1,6150,28873275
12-01-2018 13:56:00,10655,10665.85,10654.95,10661,106875,28893075
12-01-2018 13:57:00,10661.95,10662.25,10656.7,10659.3,35025,28893075
12-01-2018 13:58:00,10659.3,10665,10659.15,10663.5,37275,28893075
12-01-2018 13:59:00,10662.55,10662.55,10658.65,10660.15,19200,28904775
12-01-2018 14:00:00,10660.15,10663.05,10659.05,10661.5,11700,28904775
12-01-2018 14:01:00,10661.5,10661.5,10654.55,10656,27750,28904775
12-01-2018 14:02:00,10655.6,10656,10652.55,10652.55,16050,28902750
12-01-2018 14:03:00,10653.15,10656.8,10651.65,10654,18750,28902750
12-01-2018 14:04:00,10654,10658.45,10653.55,10656.5,12525,28902750
12-01-2018 14:05:00,10656.5,10656.5,10649.15,10650.15,40425,28916475
12-01-2018 14:06:00,10650.1,10654.25,10650,10652,24600,28916475
12-01-2018 14:07:00,10652.9,10653.45,10649,10651.55,23025,28916475
12-01-2018 14:08:00,10651.55,10651.85,10650,10650.45,8250,28928175
12-01-2018 14:09:00,10650.45,10650.85,10649.25,10649.6,8175,28928175
12-01-2018 14:10:00,10649.6,10654,10649.25,10653,10650,28928175
12-01-2018 14:11:00,10653,10655.9,10652.85,10655.9,4725,28930650
12-01-2018 14:12:00,10655.9,10657.6,10651.55,10651.7,22050,28930650
12-01-2018 14:13:00,10651.7,10654,10651,10653.85,24000,28930650
12-01-2018 14:14:00,10653.85,10657.9,10653.85,10657.85,12375,28946100
12-01-2018 14:15:00,10658,10661.1,10657.55,10660.75,32025,28946100
12-01-2018 14:16:00,10660.75,10663.45,10658.2,10658.2,36000,28946100
12-01-2018 14:17:00,10659.4,10660.75,10657.15,10660,21150,28953000
